,PCE,Molecule SMILE,SMILES
1332,7.11,N#CC(=Cc1cc(OC)c(cc1OC)C=Cc1cc(OC)c(cc1OC)C=Cc1cc(OC)c(cc1OC)N(c1ccccc1)c1ccccc1)C(=O)O,N#CC(=Cc1cc(OC)c(cc1OC)C=Cc1cc(OC)c(cc1OC)C=Cc1cc(OC)c(cc1OC)N(c1ccccc1)c1ccccc1)C(=O)O
1333,6.49,N#CC(=Cc1cc(OC)c(cc1OC)C=Cc1ccc(cc1)N(c1ccccc1)c1ccccc1)C(=O)O,N#CC(=Cc1cc(OC)c(cc1OC)C=Cc1ccc(cc1)N(c1ccccc1)c1ccccc1)C(=O)O
1334,5.02,N#CC(=Cc1cc(OC)c(cc1OC)C=Cc1cc(OC)c(cc1OC)N(c1ccccc1)c1ccccc1)C(=O)O,N#CC(=Cc1cc(OC)c(cc1OC)C=Cc1cc(OC)c(cc1OC)N(c1ccccc1)c1ccccc1)C(=O)O
1335,5.21,N#CC(=Cc1cc(OC)c(cc1OC)C=Cc1cc(OC)c(cc1OC)C=Cc1cc(OC)c(cc1OC)N(c1ccccc1)c1ccccc1)C(=O)O,N#CC(=Cc1cc(OC)c(cc1OC)C=Cc1cc(OC)c(cc1OC)C=Cc1cc(OC)c(cc1OC)N(c1ccccc1)c1ccccc1)C(=O)O
1336,2.15,N#C/C(=C\c1ccc(n1c1c(F)c(F)c(c(c1F)F)F)/C=C/c1ccc(cc1)N(c1ccccc1)c1ccccc1)/C(=O)O,N#C/C(=C\\c1ccc(n1c1c(F)c(F)c(c(c1F)F)F)/C=C/c1ccc(cc1)N(c1ccccc1)c1ccccc1)/C(=O)O
1337,5.31,N#C/C(=C\c1ccc(n1c1c(F)c(F)c(c(c1F)F)F)/C=C/c1ccc(cc1)N(c1ccccc1)c1ccccc1)/C(=O)O,N#C/C(=C\\c1ccc(n1c1c(F)c(F)c(c(c1F)F)F)/C=C/c1ccc(cc1)N(c1ccccc1)c1ccccc1)/C(=O)O
1338,5.71,N#C/C(=C\c1ccc(n1c1ccc(cc1)C#N)/C=C/c1ccc(cc1)N(c1ccccc1)c1ccccc1)/C(=O)O,N#C/C(=C\\c1ccc(n1c1ccc(cc1)C#N)/C=C/c1ccc(cc1)N(c1ccccc1)c1ccccc1)/C(=O)O
1339,3.57,N#C/C(=C\c1ccc(n1c1ccc(cc1)C#N)/C=C/c1ccc(cc1)N(c1ccccc1)c1ccccc1)/C(=O)O,N#C/C(=C\\c1ccc(n1c1ccc(cc1)C#N)/C=C/c1ccc(cc1)N(c1ccccc1)c1ccccc1)/C(=O)O
1340,2.82,N#C/C(=C\c1ccc(n1c1ccc(cc1)C#N)/C=C/c1ccc(cc1)N(c1ccccc1)c1ccccc1)/C(=O)O,N#C/C(=C\\c1ccc(n1c1ccc(cc1)C#N)/C=C/c1ccc(cc1)N(c1ccccc1)c1ccccc1)/C(=O)O
1341,4.32,OC(=O)CN1C(=S)S/C(=C/c2ccc(cc2)N(c2ccccc2)c2ccccc2)/C1=O,OC(=O)CN1C(=S)S/C(=C/c2ccc(cc2)N(c2ccccc2)c2ccccc2)/C1=O
1342,0.63,OC(=O)CN1C(=S)S/C(=C/C=C/c2ccc(cc2)N(c2ccccc2)c2ccccc2)/C1=O,OC(=O)CN1C(=S)S/C(=C/C=C/c2ccc(cc2)N(c2ccccc2)c2ccccc2)/C1=O
1343,5.1,CCCCC(Cn1c(c2ccc(cn2)c2ccc(cc2)N(c2ccc(cc2)OC)c2ccc(cc2)OC)c2c(c1=O)c(n(c2=O)CC(CCCC)CC)c1ccc(cn1)c1ccc(s1)C=C(C(=O)O)C#N)CC,CCCCC(Cn1c(c2ccc(cn2)c2ccc(cc2)N(c2ccc(cc2)OC)c2ccc(cc2)OC)c2c(c1=O)c(n(c2=O)CC(CCCC)CC)c1ccc(cn1)c1ccc(s1)C=C(C(=O)O)C#N)CC
1344,7.2,CCCCCCCCc1cc(sc1c1ccc(s1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)c1ccc(c2c1nsn2)c1cc(c(s1)c1ccc(s1)c1ccc(cc1)/C=C(/C(=O)O)\C#N)CCCCCCCC,CCCCCCCCc1cc(sc1c1ccc(s1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)c1ccc(c2c1nsn2)c1cc(c(s1)c1ccc(s1)c1ccc(cc1)/C=C(/C(=O)O)\\C#N)CCCCCCCC
1345,9.45,CCCCCCc1cc(sc1c1ccc(cc1)/C=C(/C(=O)O)\C#N)c1ccc(c2c1nsn2)c1ccc(s1)c1ccc(cc1)N(c1ccc(cc1)c1ccc(cc1)OCC(CCCCC)CC)c1ccc(cc1)c1ccc(cc1)OCC(CCCCC)CC,CCCCCCc1cc(sc1c1ccc(cc1)/C=C(/C(=O)O)\\C#N)c1ccc(c2c1nsn2)c1ccc(s1)c1ccc(cc1)N(c1ccc(cc1)c1ccc(cc1)OCC(CCCCC)CC)c1ccc(cc1)c1ccc(cc1)OCC(CCCCC)CC
1346,10.26,CCCCCCc1cc(sc1c1ccc(cc1)/C=C(/C(=O)O)\C#N)c1ccc(c2c1nsn2)c1ccc(s1)c1ccc(cc1)N(c1ccc(cc1)c1ccc(cc1)OCC(CCCCC)CC)c1ccc(cc1)c1ccc(cc1)OCC(CCCCC)CC,CCCCCCc1cc(sc1c1ccc(cc1)/C=C(/C(=O)O)\\C#N)c1ccc(c2c1nsn2)c1ccc(s1)c1ccc(cc1)N(c1ccc(cc1)c1ccc(cc1)OCC(CCCCC)CC)c1ccc(cc1)c1ccc(cc1)OCC(CCCCC)CC
1347,9.9,CCCCCCc1cc(sc1c1ccc(cc1)/C=C(/C(=O)O)\C#N)c1ccc(c2c1nsn2)c1ccc(s1)c1ccc(cc1)N(c1ccc(cc1)c1ccc(cc1)OCC(CCCCC)CC)c1ccc(cc1)c1ccc(cc1)OCC(CCCCC)CC,CCCCCCc1cc(sc1c1ccc(cc1)/C=C(/C(=O)O)\\C#N)c1ccc(c2c1nsn2)c1ccc(s1)c1ccc(cc1)N(c1ccc(cc1)c1ccc(cc1)OCC(CCCCC)CC)c1ccc(cc1)c1ccc(cc1)OCC(CCCCC)CC
1348,9.77,CCCCCCc1cc(sc1c1ccc(cc1)/C=C(/C(=O)O)\C#N)c1ccc(c2c1nsn2)c1ccc(s1)c1ccc(cc1)N(c1ccc(cc1)c1ccc(cc1)OCC(CCCCC)CC)c1ccc(cc1)c1ccc(cc1)OCC(CCCCC)CC,CCCCCCc1cc(sc1c1ccc(cc1)/C=C(/C(=O)O)\\C#N)c1ccc(c2c1nsn2)c1ccc(s1)c1ccc(cc1)N(c1ccc(cc1)c1ccc(cc1)OCC(CCCCC)CC)c1ccc(cc1)c1ccc(cc1)OCC(CCCCC)CC
1349,9.83,CCCCCCc1cc(sc1c1ccc(cc1)/C=C(/C(=O)O)\C#N)c1ccc(c2c1nsn2)c1ccc(s1)c1ccc(cc1)N(c1ccc(cc1)OCC(CCCCC)CC)c1ccc(cc1)OCC(CCCCC)CC,CCCCCCc1cc(sc1c1ccc(cc1)/C=C(/C(=O)O)\\C#N)c1ccc(c2c1nsn2)c1ccc(s1)c1ccc(cc1)N(c1ccc(cc1)OCC(CCCCC)CC)c1ccc(cc1)OCC(CCCCC)CC
1350,9.49,CCCCCCc1cc(sc1c1ccc(cc1)/C=C(/C(=O)O)\C#N)c1ccc(c2c1nsn2)c1ccc(s1)c1ccc(cc1)N(c1ccc(cc1)OCC(CCCCC)CC)c1ccc(cc1)OCC(CCCCC)CC,CCCCCCc1cc(sc1c1ccc(cc1)/C=C(/C(=O)O)\\C#N)c1ccc(c2c1nsn2)c1ccc(s1)c1ccc(cc1)N(c1ccc(cc1)OCC(CCCCC)CC)c1ccc(cc1)OCC(CCCCC)CC
1351,6.84,CCCCCCc1cc(sc1c1ccc(cc1)/C=C(/C(=O)O)\C#N)c1ccc(c2c1nsn2)c1ccc(s1)c1ccc(cc1)N(c1ccc(cc1)OCC(CCCCC)CC)c1ccc(cc1)OCC(CCCCC)CC,CCCCCCc1cc(sc1c1ccc(cc1)/C=C(/C(=O)O)\\C#N)c1ccc(c2c1nsn2)c1ccc(s1)c1ccc(cc1)N(c1ccc(cc1)OCC(CCCCC)CC)c1ccc(cc1)OCC(CCCCC)CC
1352,5.11,CCCCCCc1cc(sc1c1ccc(cc1)/C=C(/C(=O)O)\C#N)c1ccc(c2c1nsn2)c1ccc(s1)c1ccc(cc1)N(c1ccc(cc1)OCC(CCCCC)CC)c1ccc(cc1)OCC(CCCCC)CC,CCCCCCc1cc(sc1c1ccc(cc1)/C=C(/C(=O)O)\\C#N)c1ccc(c2c1nsn2)c1ccc(s1)c1ccc(cc1)N(c1ccc(cc1)OCC(CCCCC)CC)c1ccc(cc1)OCC(CCCCC)CC
1353,7.85,CCCCCC(COc1ccc(cc1)N(c1ccc(cc1)OCC(CCCCC)CC)c1ccc(cc1)c1ccc(s1)c1ccc(c2c1nsn2)c1ccc(s1)c1ccc(cc1)/C=C(/C(=O)O)\C#N)CC,CCCCCC(COc1ccc(cc1)N(c1ccc(cc1)OCC(CCCCC)CC)c1ccc(cc1)c1ccc(s1)c1ccc(c2c1nsn2)c1ccc(s1)c1ccc(cc1)/C=C(/C(=O)O)\\C#N)CC
1354,9.2,CCCCCC(COc1ccc(cc1)N(c1ccc(cc1)OCC(CCCCC)CC)c1ccc(cc1)c1ccc(s1)c1ccc(c2c1nsn2)c1ccc(s1)c1ccc(cc1)/C=C(/C(=O)O)\C#N)CC,CCCCCC(COc1ccc(cc1)N(c1ccc(cc1)OCC(CCCCC)CC)c1ccc(cc1)c1ccc(s1)c1ccc(c2c1nsn2)c1ccc(s1)c1ccc(cc1)/C=C(/C(=O)O)\\C#N)CC
1355,8.94,CCCCCC(COc1ccc(cc1)N(c1ccc(cc1)OCC(CCCCC)CC)c1ccc(cc1)c1ccc(s1)c1ccc(c2c1nsn2)c1ccc(s1)c1ccc(cc1)/C=C(/C(=O)O)\C#N)CC,CCCCCC(COc1ccc(cc1)N(c1ccc(cc1)OCC(CCCCC)CC)c1ccc(cc1)c1ccc(s1)c1ccc(c2c1nsn2)c1ccc(s1)c1ccc(cc1)/C=C(/C(=O)O)\\C#N)CC
1356,8.64,CCCCCC(COc1ccc(cc1)N(c1ccc(cc1)OCC(CCCCC)CC)c1ccc(cc1)c1ccc(s1)c1ccc(c2c1nsn2)c1ccc(s1)c1ccc(cc1)/C=C(/C(=O)O)\C#N)CC,CCCCCC(COc1ccc(cc1)N(c1ccc(cc1)OCC(CCCCC)CC)c1ccc(cc1)c1ccc(s1)c1ccc(c2c1nsn2)c1ccc(s1)c1ccc(cc1)/C=C(/C(=O)O)\\C#N)CC
1357,5.3,CCCC1(CCC)COc2c(OC1)c(sc2c1ccc(cc1)N(c1ccccc1)c1ccccc1)c1sc(c2c1OCC(CO2)(CCC)CCC)/C=C(/C(=O)O)\C#N,CCCC1(CCC)COc2c(OC1)c(sc2c1ccc(cc1)N(c1ccccc1)c1ccccc1)c1sc(c2c1OCC(CO2)(CCC)CCC)/C=C(/C(=O)O)\\C#N
1358,5.04,CCCCCCC1(CCCCCC)COc2c(OC1)c(sc2c1sc(c2c1OCC(CO2)(CCCCCC)CCCCCC)/C=C(/C(=O)O)\C#N)c1ccc(cc1)N(c1ccccc1)c1ccccc1,CCCCCCC1(CCCCCC)COc2c(OC1)c(sc2c1sc(c2c1OCC(CO2)(CCCCCC)CCCCCC)/C=C(/C(=O)O)\\C#N)c1ccc(cc1)N(c1ccccc1)c1ccccc1
1359,4.36,N#C/C(=C\c1ccc(s1)c1ccc(s1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)/C(=O)O,N#C/C(=C\\c1ccc(s1)c1ccc(s1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)/C(=O)O
1360,6.65,N#CC(=Cc1sc2c(c1)[Si](c1c2sc(c1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1)C(=O)O,N#CC(=Cc1sc2c(c1)[Si](c1c2sc(c1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1)C(=O)O
1361,7.6,CCCCCCOc1ccc(cc1)N(c1ccc(cc1)OCCCCCC)c1ccc(cc1)c1sc2c(c1)[Si](c1c2sc(c1)C=C(C(=O)O)C#N)(c1ccccc1)c1ccccc1,CCCCCCOc1ccc(cc1)N(c1ccc(cc1)OCCCCCC)c1ccc(cc1)c1sc2c(c1)[Si](c1c2sc(c1)C=C(C(=O)O)C#N)(c1ccccc1)c1ccccc1
1362,2.23,N#C/C(=C\c1ccc(cc1)/C=C/c1cccc(c1)N(c1ccccc1)c1ccccc1)/C(=O)O,N#C/C(=C\\c1ccc(cc1)/C=C/c1cccc(c1)N(c1ccccc1)c1ccccc1)/C(=O)O
1363,4.12,N#CC(=Cc1ccc(cc1)C=Cc1ccc(cc1)N(c1ccccc1)c1ccccc1)C(=O)O,N#CC(=Cc1ccc(cc1)C=Cc1ccc(cc1)N(c1ccccc1)c1ccccc1)C(=O)O
1364,1.27,N#CC(=Cc1cccc(c1)N(c1ccccc1)c1ccccc1)C(=O)O,N#CC(=Cc1cccc(c1)N(c1ccccc1)c1ccccc1)C(=O)O
1365,2.92,N#CC(=Cc1ccc(cc1)N(c1ccccc1)c1ccccc1)C(=O)O,N#CC(=Cc1ccc(cc1)N(c1ccccc1)c1ccccc1)C(=O)O
1366,0.48,OC(=O)c1ccc(cc1)/C=C/c1cccc(c1)N(c1ccccc1)c1ccccc1,OC(=O)c1ccc(cc1)/C=C/c1cccc(c1)N(c1ccccc1)c1ccccc1
1367,1.78,OC(=O)c1ccc(cc1)/C=C/c1ccc(cc1)N(c1ccccc1)c1ccccc1,OC(=O)c1ccc(cc1)/C=C/c1ccc(cc1)N(c1ccccc1)c1ccccc1
1368,0.08,OC(=O)c1cccc(c1)N(c1ccccc1)c1ccccc1,OC(=O)c1cccc(c1)N(c1ccccc1)c1ccccc1
1369,0.83,OC(=O)Cc1ccc(cc1)N(c1ccccc1)c1ccccc1,OC(=O)Cc1ccc(cc1)N(c1ccccc1)c1ccccc1
1370,7.36,N#C/C(=C\c1ccc(o1)C=Cc1ccc(cc1)N(c1ccccc1)c1ccccc1)/C(=O)O,N#C/C(=C\\c1ccc(o1)C=Cc1ccc(cc1)N(c1ccccc1)c1ccccc1)/C(=O)O
1371,6.3,N#CC(=Cc1ccc(o1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)C(=O)O,N#CC(=Cc1ccc(o1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)C(=O)O
1372,6.2,N#C/C(=C\c1ccc(o1)c1ccc(s1)c1ccc2c(c1)C(CC)(CC)c1c2ccc(c1)N(c1ccccc1)c1ccccc1)/C(=O)O,N#C/C(=C\\c1ccc(o1)c1ccc(s1)c1ccc2c(c1)C(CC)(CC)c1c2ccc(c1)N(c1ccccc1)c1ccccc1)/C(=O)O
1373,6.12,N#CC(=Cc1ccc(o1)/C=C/c1ccc2c(c1)C(CC)(CC)c1c2ccc(c1)N(c1ccccc1)c1ccccc1)C(=O)O,N#CC(=Cc1ccc(o1)/C=C/c1ccc2c(c1)C(CC)(CC)c1c2ccc(c1)N(c1ccccc1)c1ccccc1)C(=O)O
1374,7.44,CCCCCC(COc1ccc(cc1)N(c1ccc(cc1)OCC(CCCCC)CC)c1ccc(cc1)c1ccc(s1)c1ccc(c2c1nsn2)c1ccc(s1)c1ccc(cc1)/C=C(/C(=O)O)\C#N)CC,CCCCCC(COc1ccc(cc1)N(c1ccc(cc1)OCC(CCCCC)CC)c1ccc(cc1)c1ccc(s1)c1ccc(c2c1nsn2)c1ccc(s1)c1ccc(cc1)/C=C(/C(=O)O)\\C#N)CC
1375,4.14,CCCCCC(COc1ccc(cc1)N(c1ccc(cc1)OCC(CCCCC)CC)c1ccc(cc1)c1ccc(s1)c1ccc(c2c1nsn2)c1ccc(s1)c1ccc(cc1)/C=C(/C(=O)O)\C#N)CC,CCCCCC(COc1ccc(cc1)N(c1ccc(cc1)OCC(CCCCC)CC)c1ccc(cc1)c1ccc(s1)c1ccc(c2c1nsn2)c1ccc(s1)c1ccc(cc1)/C=C(/C(=O)O)\\C#N)CC
1376,6.6,CCCCCCCCn1c(=O)c2c(c1c1ccc(cc1)c1sc(c3c1OCCO3)c1ccc(cc1)N(c1ccc(cc1)C)c1ccc(cc1)C)c(=O)n(c2c1ccc(cc1)c1ccc(s1)/C=C(\C(=O)O)/C#N)CCCCCCCC,CCCCCCCCn1c(=O)c2c(c1c1ccc(cc1)c1sc(c3c1OCCO3)c1ccc(cc1)N(c1ccc(cc1)C)c1ccc(cc1)C)c(=O)n(c2c1ccc(cc1)c1ccc(s1)/C=C(\\C(=O)O)/C#N)CCCCCCCC
1377,7.2,CCCCCCCCn1c(=O)c2c(c1c1ccc(cc1)c1sc(c3c1OCCO3)c1ccc(cc1)N(c1ccc(cc1)C)c1ccc(cc1)C)c(=O)n(c2c1ccc(cc1)c1ccc(cc1)/C=C(\C(=O)O)/C#N)CCCCCCCC,CCCCCCCCn1c(=O)c2c(c1c1ccc(cc1)c1sc(c3c1OCCO3)c1ccc(cc1)N(c1ccc(cc1)C)c1ccc(cc1)C)c(=O)n(c2c1ccc(cc1)c1ccc(cc1)/C=C(\\C(=O)O)/C#N)CCCCCCCC
1378,3.0,OC(=O)c1ccc2c(c1)nc1n2c(=O)c2c3c1cccc3c(cc2)c1ccc(cc1)N(c1ccccc1)c1ccccc1,OC(=O)c1ccc2c(c1)nc1n2c(=O)c2c3c1cccc3c(cc2)c1ccc(cc1)N(c1ccccc1)c1ccccc1
1379,3.4,CCCCCCOc1ccc(cc1)N(c1ccc(cc1)OCCCCCC)c1ccc(cc1)c1ccc2c3c1cccc3c1n(c2=O)c2c(n1)cc(cc2)C(=O)O,CCCCCCOc1ccc(cc1)N(c1ccc(cc1)OCCCCCC)c1ccc(cc1)c1ccc2c3c1cccc3c1n(c2=O)c2c(n1)cc(cc2)C(=O)O
1380,4.36,COc1ccc(cc1)N1c2ccc(cc2Sc2c1cccc2)/C=C/c1nc2cc(ccc2nc1/C=C/c1ccc2c(c1)Sc1c(N2c2ccc(cc2)OC)cccc1)C(=O)O,COc1ccc(cc1)N1c2ccc(cc2Sc2c1cccc2)/C=C/c1nc2cc(ccc2nc1/C=C/c1ccc2c(c1)Sc1c(N2c2ccc(cc2)OC)cccc1)C(=O)O
1381,4.18,COc1ccc(cc1)N1c2ccc(cc2Sc2c1cccc2)/C=C/c1nc2cc(ccc2nc1/C=C/c1ccc2c(c1)Sc1c(N2c2ccc(cc2)OC)cccc1)C(=O)O,COc1ccc(cc1)N1c2ccc(cc2Sc2c1cccc2)/C=C/c1nc2cc(ccc2nc1/C=C/c1ccc2c(c1)Sc1c(N2c2ccc(cc2)OC)cccc1)C(=O)O
1382,6.58,CCCCCCc1cc(sc1/C=C(\C(=O)O)/C#N)c1sc2c(c1)c1nn(nc1c1c2sc(c1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)CC(CCCC)CC,CCCCCCc1cc(sc1/C=C(\\C(=O)O)/C#N)c1sc2c(c1)c1nn(nc1c1c2sc(c1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)CC(CCCC)CC
1383,7.74,CCCCC(Cn1nc2c(n1)c1cc(sc1c1c2cc(s1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)c1ccc(s1)/C=C(\C(=O)O)/C#N)CC,CCCCC(Cn1nc2c(n1)c1cc(sc1c1c2cc(s1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)c1ccc(s1)/C=C(\\C(=O)O)/C#N)CC
1384,7.48,CCCCC(Cn1nc2c(n1)c1cc(sc1c1c2cc(s1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)C=C(C(=O)O)C#N)CC,CCCCC(Cn1nc2c(n1)c1cc(sc1c1c2cc(s1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)C=C(C(=O)O)C#N)CC
1385,5.95,CCCCCCc1cc(sc1/C=C(\C(=O)O)/C#N)c1sc2c(c1)c1nn(nc1c1c2sc(c1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)CC(CCCC)CC,CCCCCCc1cc(sc1/C=C(\\C(=O)O)/C#N)c1sc2c(c1)c1nn(nc1c1c2sc(c1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)CC(CCCC)CC
1386,6.87,CCCCC(Cn1nc2c(n1)c1cc(sc1c1c2cc(s1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)c1ccc(s1)/C=C(\C(=O)O)/C#N)CC,CCCCC(Cn1nc2c(n1)c1cc(sc1c1c2cc(s1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)c1ccc(s1)/C=C(\\C(=O)O)/C#N)CC
1387,6.85,CCCCC(Cn1nc2c(n1)c1cc(sc1c1c2cc(s1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)C=C(C(=O)O)C#N)CC,CCCCC(Cn1nc2c(n1)c1cc(sc1c1c2cc(s1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)C=C(C(=O)O)C#N)CC
1388,4.3,CCCCCCCCOc1ccc(cc1)c1ccc(cc1)N(c1ccc(cc1)c1ccc(cc1)OCCCCCCCC)c1ccc(cc1)c1ccc(c2c1nsn2)C#Cc1sc2c(c1)c(OCCCCCCCC)c1c(c2OCCCCCCCC)cc(s1)c1ccc(s1)C(=O)O,CCCCCCCCOc1ccc(cc1)c1ccc(cc1)N(c1ccc(cc1)c1ccc(cc1)OCCCCCCCC)c1ccc(cc1)c1ccc(c2c1nsn2)C#Cc1sc2c(c1)c(OCCCCCCCC)c1c(c2OCCCCCCCC)cc(s1)c1ccc(s1)C(=O)O
1389,4.6,CCCCCCCCOc1ccc(cc1)c1ccc(cc1)N(c1ccc(cc1)c1ccc(cc1)OCCCCCCCC)c1ccc(cc1)c1ccc(c2c1nsn2)C#Cc1sc2c(c1)c(OCCCCCCCC)c1c(c2OCCCCCCCC)cc(s1)c1ccc(cc1)C(=O)O,CCCCCCCCOc1ccc(cc1)c1ccc(cc1)N(c1ccc(cc1)c1ccc(cc1)OCCCCCCCC)c1ccc(cc1)c1ccc(c2c1nsn2)C#Cc1sc2c(c1)c(OCCCCCCCC)c1c(c2OCCCCCCCC)cc(s1)c1ccc(cc1)C(=O)O
1390,6.1,CCCCCCCCOc1ccc(cc1)c1ccc(cc1)N(c1ccc(cc1)c1ccc(c2c1nsn2)C#Cc1ccc(cc1)C(=O)O)c1ccc(cc1)c1ccc(cc1)OCCCCCCCC,CCCCCCCCOc1ccc(cc1)c1ccc(cc1)N(c1ccc(cc1)c1ccc(c2c1nsn2)C#Cc1ccc(cc1)C(=O)O)c1ccc(cc1)c1ccc(cc1)OCCCCCCCC
1391,4.0,CCCCCCOc1ccc(cc1)N(c1ccc(cc1)OCCCCCC)c1ccc(cc1)c1ccc(s1)c1ccc(c2c1nc(c1ccc(s1)/C=C(\C(=O)O)/C#N)c(n2)c1ccc(s1)/C=C(\C(=O)O)/C#N)c1ccc(s1)c1ccc(cc1)N(c1ccc(cc1)OCCCCCC)c1ccc(cc1)OCCCCCC,CCCCCCOc1ccc(cc1)N(c1ccc(cc1)OCCCCCC)c1ccc(cc1)c1ccc(s1)c1ccc(c2c1nc(c1ccc(s1)/C=C(\\C(=O)O)/C#N)c(n2)c1ccc(s1)/C=C(\\C(=O)O)/C#N)c1ccc(s1)c1ccc(cc1)N(c1ccc(cc1)OCCCCCC)c1ccc(cc1)OCCCCCC
1392,3.98,CC(CCOc1ccc(cc1)N(c1ccc(cc1)OCCC(C)C)c1ccc(cc1)/C=C/c1nc2cc(ccc2nc1/C=C/c1ccc(cc1)N(c1ccc(cc1)OCCC(C)C)c1ccc(cc1)OCCC(C)C)C(=O)O)C,CC(CCOc1ccc(cc1)N(c1ccc(cc1)OCCC(C)C)c1ccc(cc1)/C=C/c1nc2cc(ccc2nc1/C=C/c1ccc(cc1)N(c1ccc(cc1)OCCC(C)C)c1ccc(cc1)OCCC(C)C)C(=O)O)C
1393,4.1,COc1ccc(cc1)N(c1ccc(cc1)OC)c1ccc(cc1)/C=C/c1nc2cc(ccc2nc1/C=C/c1ccc(cc1)N(c1ccc(cc1)OC)c1ccc(cc1)OC)C(=O)O,COc1ccc(cc1)N(c1ccc(cc1)OC)c1ccc(cc1)/C=C/c1nc2cc(ccc2nc1/C=C/c1ccc(cc1)N(c1ccc(cc1)OC)c1ccc(cc1)OC)C(=O)O
1394,6.59,CCCCCCCCc1cc(sc1c1ccc(s1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)c1ccc(c2c1nsn2)c1cc(c(s1)c1ccc(s1)c1ccc(cc1)/C=C(/C(=O)O)\C#N)CCCCCCCC,CCCCCCCCc1cc(sc1c1ccc(s1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)c1ccc(c2c1nsn2)c1cc(c(s1)c1ccc(s1)c1ccc(cc1)/C=C(/C(=O)O)\\C#N)CCCCCCCC
1395,5.3,CCCCCCCCc1cc(sc1c1ccc(s1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)c1ccc(c2c1nsn2)c1cc(c(s1)c1ccc(s1)c1ccc(cc1)/C=C(/C(=O)O)\C#N)CCCCCCCC,CCCCCCCCc1cc(sc1c1ccc(s1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)c1ccc(c2c1nsn2)c1cc(c(s1)c1ccc(s1)c1ccc(cc1)/C=C(/C(=O)O)\\C#N)CCCCCCCC
1396,6.86,CCCCCCOc1ccc(cc1)N(c1ccc2c(c1)C(CCCCCC)(CCCCCC)c1c2c2c(c3c1c1ccccc1C3(CCCCCC)CCCCCC)c1c(C2(CCCCCC)CCCCCC)cccc1)c1ccc(cc1)c1cc2c(s1)c1c(n2CCCCCC)c(cs1)C=C(C(=O)O)C#N,CCCCCCOc1ccc(cc1)N(c1ccc2c(c1)C(CCCCCC)(CCCCCC)c1c2c2c(c3c1c1ccccc1C3(CCCCCC)CCCCCC)c1c(C2(CCCCCC)CCCCCC)cccc1)c1ccc(cc1)c1cc2c(s1)c1c(n2CCCCCC)c(cs1)C=C(C(=O)O)C#N
1397,8.12,CCCCCCOc1ccc(cc1)N(c1ccc2c(c1)C(CCCCCC)(CCCCCC)c1c2c2c(c3c1c1ccccc1C3(CCCCCC)CCCCCC)c1c(C2(CCCCCC)CCCCCC)cccc1)c1ccc(cc1)c1cc2c(s1)c1c(n2CCCCCC)c(cs1)C=C(C(=O)O)C#N,CCCCCCOc1ccc(cc1)N(c1ccc2c(c1)C(CCCCCC)(CCCCCC)c1c2c2c(c3c1c1ccccc1C3(CCCCCC)CCCCCC)c1c(C2(CCCCCC)CCCCCC)cccc1)c1ccc(cc1)c1cc2c(s1)c1c(n2CCCCCC)c(cs1)C=C(C(=O)O)C#N
1398,2.52,CCCCCCCCC1(CCCCCCCC)c2cc(C#CC#Cc3ccc(cc3)N(c3ccccc3)c3ccccc3)ccc2c2c1cc(cc2)C=C(C(=O)O)C#N,CCCCCCCCC1(CCCCCCCC)c2cc(C#CC#Cc3ccc(cc3)N(c3ccccc3)c3ccccc3)ccc2c2c1cc(cc2)C=C(C(=O)O)C#N
